Standard_name	Region_cat	Country	Geonames_ID	Geonames_coordinates	Name	variants
Fort Frederiksburg, Ghana; Cabo de Tres Puntas	Afrika	Ghana	0		fort frederiksburg gelegen op cabo	fort frederiksburg gelegen op cabo de tres puntas
Coverack	Europa	VK	2652218	[50.02, -5.09]	coverik
Fowey	Europa	VK	2649126	[50.33, -4.63]	fowey
Devon ~ Devonshire	Europa	VK	2651292	[50.75, -3.75]	devon	devonshire
Padstow	Europa	VK	2640685	[50.53, -4.93]	padstow	padston
Accada / Akwidaa	Afrika	Ghana	2304916	[4.76, -2.03]	accada	acada
Axim ~ Fortresse St. Anthony tot Axim /Santo Antonio de Axim	Afrika	Ghana	0	[4.86, -2.24]	axim	fort axim	fortresse st. anthony tot axim
Kasteel Elmina ~ Fort Sint George	Afrika	Ghana	8841370	[5.08, -1.34]	kasteel del mina	fort del mina	casteel van de mina	casteel delimina	casteel de mina	kasteel de elmina	casteel el mina	fort st. george de elmina	castiel mina	casteel del mina	casteel elmina	casteel st. george de elmina	st. george	mina in het' casteel st. george	hoofd-kasteel st. george	castellum de mina	fort de elmina	fort delimina	casteel van myna	casteel st. george del mina	casteel st george del mina	casteel der mina
Kasteel Elmina ~ Fort Sint George; Boutrou ~ Boutry / Butre	Afrika	Ghana	0		hoofdkasteel elmina of boutry
Boutrou ~ Boutry / Butre; Kasteel Elmina	Afrika	Ghana	0		boutrou en del mnina	delna en boutrou	delmina en boutrou
Boutrou ~ Boutry / Butre; Fort Batenstein; Kasteel Elmina ~ Fort Sint George	Afrika	Ghana	0		fortenboutrouw en elmina
Fort Batenstein; Boutrou ~ Boutry / Butre	Afrika	Ghana	0		fort batenstein tot boutry
Taccorari / Takoradi	Afrika	Ghana	2295458	[4.92, -1.75]	taccorari	taccarara	tacorary	tacorari	cacquerari
Berg Monfro	Afrika	Ghana	0		den berg maufro	den berg monfort
Schiermonnikoog	Friesland	Nederland	2747592	[53.49, 6.22]	schiermonikoog	schiermonikooge	schiermoinkoog	schierminkoog	schiermunkoog	schiermonkoog
Terschelling	Friesland	Nederland	2746414	[53.40, 5.36]	terschelling	ter schelling	ter schellinge	der schellingen
Buddinge en Haakswold / Ruinerwold	Drenthe	Nederland	2747828	[52.72, 6.24]	buddinge en haakswolt
Vredewolsteradeel ~ Vredewold	Groningen	Nederland	0	[53.20, 6.43]	fredewolt	fredewoldt	vreedewolsteradeel	vredewolstera
Marnsteradeel ~ Marne	Groningen	Nederland	0	[53.35, 6.36]	maarnsteradeel	marnsterdeel	de marna	marrensteradeel	maasteradeel
Marnsteradeel ~ Marne; Oldambt	Groningen	Nederland	0		marne end toldampt
Halfamsteradeel ~ Halve Ambt / Halfambt	Groningen	Nederland	0		half-amsteradeel	halfamsteradeel	halfamsterdeel	halfamsteerdeel	halve ampt	't halve ambt	marna en halve ampt
Barlavento Eilanden	Afrika	Kaapverdië	3374871	[16.58, -24.33]	eylanden van barlovente
Baflo	Groningen	Nederland	2759520	[53.36, 6.51]	baflo	bafflo
Kanum / Canum	Europa	Duitsland	2940332	[53.42, 7.11]	kanum
Maarhuizen	Groningen	Nederland	2751323	[53.35, 6.48]	marhuysen	maarhuysen
Eenrum	Groningen	Nederland	2756358	[53.36, 6.45]	eenrum	meenum
Warfum	Groningen	Nederland	2745024	[53.39, 6.55]	warfum	warffum
Kantens	Groningen	Nederland	2753078	[53.36, 6.63]	cantis
Humsterland	Groningen	Nederland	2753420	[53.28, 6.40]	humsterland	hunsterland
Engelum	Friesland	Nederland	2756088	[53.22, 5.71]	engelum
Den Ham, Groningen; Humsterland	Groningen	Nederland	0		den ham in hunsterland
Den Ham Polder	Noord-Brabant	Nederland	0		polder den ham	polder van den ham
Den Ham Polder; Rijskampenpolder	Noord-Brabant	Nederland	0		polder den ham en ryskampen	polder van den ham en reyskampen	poldertje genaamt den ham en ryscampen	polders van den ham en ryscamp
Midwolde	Groningen	Nederland	2750830	[53.18, 6.38]	midwolde	midwold
Leek	Groningen	Nederland	2751834	[53.16, 6.37]	leeke
Mensingeweer / Menkeweer	Groningen	Nederland	2750951	[53.35, 6.46]	mensingeweer	menscheweer
Ubbega / Upgo	Groningen	Nederland	0		ubbega
Obergum	Groningen	Nederland	2749742	[53.33, 6.51]	obergum
Lellens	Groningen	Nederland	2751739	[53.30, 6.70]	lellens	lillens
Bedum	Groningen	Nederland	2759356	[53.30, 6.60]	bedum
Loppersum	Groningen	Nederland	2751429	[53.33, 6.74]	loppersum
Leermens	Groningen	Nederland	2751803	[53.34, 6.79]	leermans	leermens
Zeerijp	Groningen	Nederland	2744003	[53.34, 6.76]	zeeryp
Verhildersum	Groningen	Nederland	2745610	[53.36, 6.39]	verhildersum	veerhildersum
Leens	Groningen	Nederland	2751813	[53.36, 6.37]	leens
Fivelingo	Groningen	Nederland	0	[53.25, 6.75]	fivelingo	fyvelingo	fivelinger quartier	fuvelingo	fnvelinge	finelingo	fivelinge
Middagsteradeel / Middag	Groningen	Nederland	0		middagsteradeel	middagsteradiel
Overamsteradeel	Groningen	Nederland	0		over-amsteradeel	overamsteradeel
Halfamsteradeel ~ Halve Ambt / Halfambt; Overamsteradeel	Groningen	Nederland	0		half overamsteradeel
Oostamsteradeel ~ Oosteradeel / Oosterambt	Groningen	Nederland	0		oost-amsteradeel	ooster-ampsteradeel	oosteradiel	oosteradeel	oosteeadeel	ooster-amsteradeel	oostamsteradeel
Duijrswolsteradeel / Duurswold	Groningen	Nederland	2756474	[53.23, 6.74]	duyrswolsteradeel	uyr-wolsteradeel	duyrswolsterdeel
Hoogelandsteradeel	Groningen	Nederland	0		hoogelandtsteradeel	hooge-landtsteradeel	hoogelandtstera seel	hooglandtsteradeel	hoogelanstera
Oost-Langewolsteradeel	Groningen	Nederland	0		oost-langewolsteradeel	oostlangewolsteradeel	oostlangewolt	oostlangewolde
Zevenwolden / Zevenwouden	Friesland	Nederland	2743917	[52.93, 5.88]	zevenwolden	sevenwolden	levenwolden	zeevenwolden
Zevenaar	Gelderland	Nederland	2743949	[51.93, 6.07]	sevenaar
Fort Sint-Anthony, Zeeland; Sas van Gent	Zeeland	Nederland	0		fort st. antonie by sas van gent	fort st. anthony en den eversdam buyten sas van gent	fort st. anthony en het zas van gent	fort van st. anthony en het zas van gent	fort st. anthoon en sas van gend	fort st. anthony by sas van gent
Fort Sint-Anthony, Zeeland	Zeeland	Nederland	0	[51.21, 3.80]	fort st. antony	fortje van st. antony	spaansche fort by st. antony	' fort st. anthon	't fort st. anthonis	fort st. anthony langs en tegens de gentsche vaart	fort st. anthony op de gentsche vaart	fort st anthony territoir van haar hoog mogende
Fort Sint-Anthony, Zeeland; Zelzate	Zeeland; Europa	Nederland; België	0		spaanschen bodem binnen de prochie van selfate tot aan het fort van st. anthony
Fort Sint-Anthonie, Noord-Brabant; 's-Hertogenbosch	Noord-Brabant	Nederland	0		fort st. antonis voor 's hertogenbosch	fort st. anthouyr voor den bosch	t' fort st. antonis voor 's hertogenbosch	fort st. anthony by 's hertogenbosch
Fort Sint-Anthonie, Noord-Brabant	Noord-Brabant	Nederland	0	[51.67, 5.29]	fort dt anthonie	fort st. anthonie
Attre	Europa	België	2802994	[50.60, 3.83]	attre
Fort Leon	Europa	België	0		fordt leon	detffordt leon
Eiland Leon / Isla de León	Europa	Spanje	2515078	[36.45, -6.2]	eyland leon	eiland leon	eiland de leon
Castille en Leon	Europa	Spanje	3336900	[41.66, -4.25]	castille en leon	castillien van leon
Giovinazzo	Europa	Italië	3176072	[41.18, 16.67]	giovenazzo	diovenazzo
Piombino	Europa	Italië	3170674	[42.92, 10.52]	pombino
Peru	Zuid-Amerika	Peru	3932488	[-10.0, -75.25]	peru	perou
Mauritius	Afrika	Mauritius	934292	[-20.3, 57.58]	eylande mauritius	oyland mauritius	mauritius	eyland genaamt mauritius	eyland mauritius	t' eyland mauritius
Spitsbergen; Baai Mauritius, Spitsbergen	Europa	Noorwegen	0		spitsbergen in seekers baye genaamt mauritius
Fort Mauritius	Azië	Indonesië	0		fort mauritius
Makian	Azië	Indonesië	1636770	[0.32, 127.39]	eyland machian	eyland van machian
Hernen	Gelderland	Nederland	2754342	[51.83, 5.68]	hernen	gernen
Cottica	Zuid-Amerika	Suriname	3384388	[5.86, -54.86]	cottica	rio cottica
Marowijne	Zuid-Amerika	Suriname	3383561	[5.75, -53.96]	marrewyne	marowyne
Plantage Mon Bijou	Zuid-Amerika	Suriname	0		plantagie mon byou
Plantage Coropinebo	Zuid-Amerika	Suriname	0		plantagie coropinebo
Plantage Mawecabo / Plantage Mawakkabo	Zuid-Amerika	Suriname	0		plantagie mawecabo
Plantage L'Espérance	Zuid-Amerika	Suriname	0		plantagie pesperance
Plantage la Paix	Zuid-Amerika	Suriname	0		plantagie la paix
Plantage Hermitage	Zuid-Amerika	Suriname	0		plantagie phermitage
Plantage Roosenburg	Zuid-Amerika	Suriname	0		plantagie rosenburg	plantage rosenburg
Plantage Naaldwijk	Zuid-Amerika	Suriname	0		plantagie naaldwyk	koffy-plantage naaldwyk	koffy-plantagie naaldwyk
De Roer	Europa	Duitsland	0		riviere de roer	ruhr	rhour	rivier de roer	de roer
Herdecke	Europa	Duitsland	2906152	[51.39, 7.43]	herdeke
Schilde	Europa	België	2787048	[51.24, 4.58]	schilde
't Waal	Utrecht	Nederland	2746085	[52.00, 5.13]	't waal
Kelsterbach	Europa	Duitsland	2891742	[50.06, 8.52]	kelstersbach
Waldenburg	Europa	Duitsland	2815074	[50.87, 12.59]	waldenburg
Kolonie van Waldenburg	Europa	Duitsland	0		colonie van waldenburg	colonie van waldenberg
Huis van Moersbergen / Kasteel Moersbergen	Utrecht	Nederland	0		huyse van moersbergen
Gistel ~ Ghistelles	Europa	België	2797517	[51.15, 2.96]	gistel	gistilles
Zevenbergen ~ Transsylvanië	Europa	Roemenië	664661	[46.5, 25]	transilvanien
Hongarije; Zevenbergen ~ Transsylvanië	Europa	Hongarije; Roemenië	0		hungaryen en seevenbergen	opper-hungaryen seevenbergen	hungaryen en quyksilver-mynen in sevenbergen
Zevenbergen ~ Transsylvanië; Walachije; Moldavië	Europa	Roemenië; Roemenië; Moldavië	0		seevenbergen walachyen moldavien en morea
Walachije	Europa	Roemenië	662112	[44, 25]	wallachyen	walachyen
Klausenburg / Cluj-Napoca	Europa	Roemenië	681290	[46.76, 23.6]	clausenburg
Klausenburg / Cluj-Napoca; Zevenbergen ~ Transsylvanië	Europa	Roemenië	0		clausenburg in sevenbergen
Temeswar / Timișoara	Europa	Roemenië	665087	[45.75, 21.22]	temeswar
Dalmatia	Europa	Kroatië	3202210	[43.0, 17.0]	dalmatia	dalmatien	delmarien
Kroatië	Europa	Kroatië	3202326	[45.16, 15.5]	croatia	croatien
Sclavonië / Slavonië	Europa	Kroatië	3190590	[45.45, 18.0]	slavonien	sclavonien
Bosnië	Europa	Bosnië-Herzegovina	3277605	[44.25, 17.83]	bosnien
Servië	Europa	Servië	6290252	[44.81, 20.45]	servien
Opper- en Neder-Lausitz	Europa	Duitsland; Polen	0		opper-en neder-lausitz	opper-en nederlausitz
Meissen	Europa	Duitsland	2872155	[51.16, 13.47]	meyssen	meissen
Caramanië	Azië	Turkije	0		caramanien	caramania
Turcomania / Turkmenistan	Azië	Turkmenistan	1218197	[39.75, 59.66]	turcomania
Babylonië	Azië		0		babylonien
Roemelië	Europa	Griekenland	0	[41, 21.33]	rumelien
Arabië	Azië		6957698	[25, 45]	arabien	arabia
Damascus	Azië	Syrië	170654	[33.51, 36.29]	damascus
Bassora / Basra	Azië	Irak	99532	[30.50, 47.78]	bassora	bassoura
Mesopotamië / Irak	Azië	Irak	99237	[33.0, 44.0]	mesopotamia
Parthië	Azië	Iran	8504926	[33.54, 55.88]	parthia
Armenië	Azië	Armenië	174982	[40.25, 45.0]	armenien	groot armenien
Tenedos	Azië	Turkije	320701	[39.82, 26.03]	tenedo	tenedos
Dardanellen	Azië	Turkije	749779	[40.21, 26.45]	de dardanelle	de bardanelli	der dardanellen
Stanchio / Kos	Europa	Griekenland	259244	[36.84, 27.14]	stanchio
Sivas	Azië	Turkije	300619	[39.74, 37.01]	sivas
Adana	Azië	Turkije	325363	[36.98, 35.32]	adana
Rhodes	Europa	Griekenland	400666	[36.43, 28.22]	rhodus	eyland rhodes	rhodes
New Hampshire	Noord-Amerika	VS	5090174	[43.66, -71.49]	new hampshire	new samphampshire
Massachusetts	Noord-Amerika	VS	6254926	[42.36, -71.10]	massachuset
Providence	Noord-Amerika	VS	5224151	[41.82, -71.41]	providence
New Providence	Noord-Amerika	Bahamas	3571814	[25.03, -77.40]	new-providence
Bahamakanaal	Caraïben	Bahamas	3545575	[22.76, -78.40]	canaal van bahama
Connecticut	Noord-Amerika	VS	4831725	[41.66, -72.66]	connecticut	connectieut	connecticult
New Jersey	Noord-Amerika	VS	5101760	[40.16, -74.49]	new yersey	new-jersey	new jersey
Pennsylvania	Noord-Amerika	VS	6254927	[40.8, -77.7]	pensylvania	pensylvanca	pensylvanien	pensilvanien
Delaware	Noord-Amerika	VS	4142224	[39.00, -75.49]	delaware	delawara
Rivier Delaware	Noord-Amerika	VS	4142210	[39.43, -75.52]	rivier de delaware
Maryland	Noord-Amerika	VS	4361885	[39.00, -76.74]	maryland
Annapolis	Noord-Amerika	VS	4347242	[38.97, -76.49]	annapolis	anapolis
Virginia	Noord-Amerika	VS	6254928	[37.54, -77.44]	virginia	virginien
North Carolina	Noord-Amerika	VS	4482348	[35.50, -80.00]	north carolina	noord carolina
South Carolina	Noord-Amerika	VS	4597040	[34.00, -81.00]	south-carolina	zuyd carolina
Georgia	Noord-Amerika	VS	4197000	[32.75, -83.50]	georgia	georgien
North Carolina; South Carolina	Noord-Amerika	VS	0		beide de carolinaas	carolinaas	zuld-en noord-carolina	peide carolinaas
Den Hitzert / Zuid-Beijerland	Zuid-Holland	Nederland	2749182	[51.82, 4.41]	den hitzert	hitzert
Groot-Zuid-Beijerland	Zuid-Holland	Nederland	2755090	[51.76, 4.35]	groot zuytbeyerland
Oud-Beijerland	Zuid-Holland	Nederland	2749182	[51.82, 4.41]	oudt beyerland	outbeyerland	oudtbeyerland
Nieuw-Beijerland	Zuid-Holland	Nederland	2750371	[51.81, 4.34]	nieuw beyerland	nieubeyerland
Oud-Beijerland; Nieuw-Beijerland	Zuid-Holland	Nederland	0		gudt en nyeuw beyerland
Den Bommel ~ Flakkée	Zuid-Holland	Nederland	2757253	[51.71, 4.28]	den bommel	bommel of flacqué	den bommel op flakkée	flakkée
Schoonland / Skåne	Europa	Zweden	2692969	[55.60, 13.00]	schoonen	schooutse karst	schoonsche kust	schonen	schoonse kust
Schoonland / Skåne; Halland; Blekinge	Europa	Zweden	0		schoonen halland en bleeking
Blekinge	Europa	Zweden	2721357	[56.33, 15.33]	bleeking
Cannevelt	Overijssel	Nederland	0		cannevelt	kannevelt
Muntendam	Groningen	Nederland	2750535	[53.13, 6.86]	muntendam	muntendammer
Kropswolde	Groningen	Nederland	2752217	[53.14, 6.72]	cropswolde
Noordbroek	Groningen	Nederland	2749989	[53.19, 6.87]	noordbroek	noortbroetk	noortbroek
Haskerdijken	Friesland	Nederland	2754797	[52.99, 5.87]	haskersdyken
Steenwijkerwold	Overijssel	Nederland	2746761	[52.80, 6.06]	steenwykerwolt
Scheerwolde	Overijssel	Nederland	2747654	[52.75, 6.01]	scherwolde
Eck en Wiel	Gelderland	Nederland	2756432	[51.96, 5.45]	ek en wiel	eek en wiel
Saint-Jean-de-Maurienne	Europa	Frankrijk	2979303	[45.27, 6.35]	st. jean de morienne
Saint-Jean-de-Luz	Europa	Frankrijk	2979309	[43.38, -1.66]	st. jean de luz
Sint-Thomas / Saint Thomas	Caraïben	Amerikaanse Maagdeneilanden	4796548	[18.35, -64.92]	deensche eiland st. jean	deensch eiland st. jean
Isse Royal ~ Kaap Breton / Île-Royale	Noord-Amerika	Canada	5915569	[46.03, -60.80]	isse royal	caap breton
Eiland St. Jean / Isle Saint-Jean	Noord-Amerika	Canada	0	[46.4, -63.2]	eyland st. jean
Saint-Louis, Senegal	Afrika	Senegal	2246452	[16.01, -16.48]	caayen van st. louys
Port Saint-Louis / Port-Saint-Louis-du-Rhône	Europa	Frankrijk	2985934	[43.38, 4.82]	port st. louys	part st. louys
San Salvador	Zuid-Amerika	El Salvador	3583361	[13.68, -89.18]	st. salvador
Heesch; Loosbroek	Noord-Brabant	Nederland	0		hees op loosbroek
Plantage Sint Jean / Plantage San Juan; Groot Sint Martha / Groot Santa Martha	Caraïben	Curaçao	0		plantagien st. jean en groot st. martha
Groot Sint Martha / Groot Santa Martha	Caraïben	Curaçao	3513689	[12.26, -69.1]	groot st. martha
Rio de la Hache / Riohacha	Zuid-Amerika	Colombia	3670745	[11.54, -72.90]	rio de la hache
Murcia	Europa	Spanje	2513416	[37.98, -1.13]	murcia
Onda / Honda; Sint-Martha / Santa Marta	Zuid-Amerika	Colombia	0		onda gelegen twintig mylen van st. martha	onda gelegen twintig mylen van st. marthe
Saint-Hubert	Europa	België	2787407	[50.02, 5.37]	dorp van ste hubert
Amnabo / Anomabu	Afrika	Ghana	2304538	[5.17, -1.12]	amnabo	anamabon
Cabo Corso / Cape Coast	Afrika	Ghana	2302357	[5.10, -1.24]	cabo corso	cabo cors	cabo corps
Malabarkust ~ Malabar	Azië	India	1264188	[11.24, 75.88]	custe van malabar	malabar	kust van malabar	luste van malabar	malabur	cust van malabar
Coulam / Kollam	Azië	India	1259091	[8.88, 76.58]	coulam
Boa Vista	Afrika	Kaapverdië	3374855	[16.08, -22.83]	't eyland boavistad	eyland boavistad	boavistad
Plantage Boa Vista	Zuid-Amerika	Suriname	0		plantage boavistad
Fort St. Andries, Gambia	Afrika	Gambia	0		tfort st. andries op 't eyland	fort st. andries en 't eyland	t' fort st. audries op 't eyland	fort st. andries eyland	fort st. andries op de riviere	eyland en fort genaampt st. andries op en aan de	fort st. andries op de reviere
Post St. Andries, Guyana	Zuid-Amerika	Guyana	0		post st. andries
Lent	Gelderland	Nederland	2751714	[51.86, 5.86]	lent
Heerewaarden	Gelderland	Nederland	2754662	[51.81, 5.39]	heerewaarden
Oud Gastel; Nieuw Gastel	Noord-Brabant	Nederland	0		out en nieuw gastel	oudt en nieuw gastel
Oud Gastel	Noord-Brabant	Nederland	2748956	[51.58, 4.45]	oudt gastel	oud gastel
Kruisschans / Fort Santa Cruz	Europa	België	0	[51.27, 4.32]	kruys-schantz	fort de kruysschans	kruysschans	cruysschans	den kruysschans	cruys schans
Berendrecht	Europa	België	2802243	[51.34, 4.31]	berendrecht
Fort Henricus	Noord-Brabant	Nederland	0	[51.60, 4.30]	fort henricus	fort henrik	gfort henricus
Eiland Disko / Qeqertarsuaq	Noord-Amerika	Groenland	3420645	[69.82, -53.44]	eyland disco
Noordpool	Noordpool	Noordpool	6269203	[89.19, 0.08]	noortpool	noortsche pool	noortschen pool
Alcantara	Europa	Portugal	8012461	[38.71, -9.18]	alcantara
Hebron	Azië	Israël	0		hebron in het heylige land
Hermal / Hermalle-sous-Argenteau	Europa	België	2795970	[50.71, 5.67]	hermal	hermale	hermalle
Maienfeld	Europa	Zwitserland	2659787	[47.00, 9.53]	meyenveld
Rodenhuysen / Rodenhuize	Europa	België	2787913	[51.13, 3.78]	rodenhuysen	rodenhuyse
District tussen Maas en Rijn	Europa		0		district tusschen maas en rhyn	distriet tusschen maas en rhyn
Gatchina Paleis	Europa	Rusland	561887	[59.57, 30.12]	katschina	catchina	ratschina	katschine
Pavlovsk Paleis	Europa	Rusland	512052	[59.68, 30.43]	pauwlousky	paulowsky	pauloiuske	paulowski
Salem, Massachusetts	Noord-Amerika	VS	0		salem in nieuw engeland
Formosa / Taiwan	Azië	Taiwan	1668284	[24.0, 121.0]	formosa	tonguym	locquym	formoza
Formentera	Europa	Spanje	2517690	[38.69, 1.46]	formentera
Polder van Aremberg	Europa	België	0	[51.30, 4.21]	polder van aremberg	polder van arenberg
Bar-le-Duc	Europa	Frankrijk	3034911	[48.77, 5.16]	bar le duc
Teschen / Cieszyn	Europa	Polen	3101321	[49.75, 18.63]	teschen
Lotharingen ~ Lorraine	Europa	Frankrijk	2997551	[48.76, 6.13]	lotharingen	lotteringe	lothaingen	lotthringen	lotheringen	lotteringen	lorreinen	lorraine	lottheringen	lottharingen	lorrainen	lothringen	lottringen	lottaringen	letharingen
Hertogdom Bar; Lotharingen ~ Lorraine	Europa	Frankrijk	0		lotharingen en bar	lottharingen en bar	lorharingen en bar
Plantage Bellasoir	Zuid-Amerika	Suriname	0		plantage bellasoir	plantagie bellasoir
Gestel en Berlaar	Europa	België	0		gestel berlaar	gestel en berlaar
Balije Biesen	Europa	Duitsland	0		baillie biessen	baylle biessen	baillie-biessen	den biessen	bailliage van den biessen	balie oud-biessen	ballie biesen	baillyé biesen
Blankenberge; Vlaanderen	Europa	België	0		blankenberg in vlaanderen
Blankenburg	Zuid-Holland	Nederland	2758872	[51.9, 4.25]	blankenburg
Blankenberge	Europa	België	2801858	[51.31, 3.13]	blankenberch
Wilde Kust	Zuid-Amerika		0		wilde cust	wilde just	wilde kust	vaste wilde kust	vaste wilde cust
Cadaqués	Europa	Spanje	3127117	[42.28, 3.27]	cadaquen
Zuid-Voorland / South Foreland	Europa	VK	2637420	[51.13, 1.37]	zuytvoorland	zuyd voorland
Noord-Voorland / North Foreland	Europa	VK	2641353	[51.37, 1.44]	het noort voorland	't noortvoorland	noortvoorland	noord voorland
Slot Rosenborg	Europa	Denemarken	2614500	[55.68, 12.57]	slot rosenburg	paleys rosenburg
Rozenburg	Zuid-Holland	Nederland	2747870	[51.90, 4.24]	rosenburg
Lints aan de Rijn / Linz am Rhein	Europa	Duitsland	2876952	[50.56, 7.28]	lints aan den rhyn
Willemstad, Curaçao	Caraïben	Caribisch Nederland	3513090	[12.12, -68.88]	willemstad in curacao
Willemstad	Noord-Brabant	Nederland	2744388	[51.69, 4.43]	willemstad	de willemstad	ruygenhil thans genaamt de willemstad
Fort Amsterdam, Curaçao; Willemstad, Curaçao	Caraïben	Caribisch Nederland	0		fort amsterdam en in willemstad	fortressen willemstad en amsterdam	fortresse willemstad en amsterdam
Heerlijkheid 't Zandt	Noord-Holland	Nederland	0		heerlykheyd het zand	het zant	tsandt	het zand	vrye-heerlykheydt van het sandtdaarbuy-ten
Katwijk aan Zee	Noord-Holland	Nederland	2753010	[52.20, 4.39]	catwyk op zee	katwyk op zee	katwyk aan zee	catwyk aan zee
Katwijk aan de Maas	Noord-Brabant	Nederland	2753013	[51.75, 5.87]	catwyk op de maze	katwyk op de maze	catwyk op maaze	catwyk op maze
Zeeuws-Vlaanderen	Zeeland	Nederland	2744000	[51.33, 3.66]	zeeuwsch-vlaanderen	zeeuwsch vlaanderen	zeeuws vlaanderen
Mauritsfort	Zeeland	Nederland	2751081	[51.29, 3.77]	mauritsfort
Vivarais	Europa	Frankrijk	2981728	[45.12, 4.41]	vivarais	vivaraix
's-Gravenwezel	Europa	België	2786792	[51.26, 4.56]	's gravenwesel	sgravenwesel
De Lippe	Europa	Duitsland	2876923	[51.65, 6.60]	de lippe
Rijn; De Lippe	Europa	0; Duitsland	0		ryn ofte lippe	den ryn en lippe
De Roer; De Lippe	Europa	Duitsland	0		de roer en lippe	ruhr lippe	lippe en rhour
Gandersheim / Bad Gandersheim	Europa	Duitsland	2953456	[51.87, 10.02]	gandersheim
Gandersum	Europa	Duitsland	2922729	[53.32, 7.31]	gandersum
Aalst, Noord-Brabant	Noord-Brabant	Nederland	2760129	[51.39, 5.47]	heerlykheid aalst	heerlykheyd aalst	heerlicheyts van aalst	heerlykheyd van aalst
Aalst, Gelderland	Gelderland	Nederland	0		aalst in het overquartier van gelderland
Aalst, Gelderland; Bommelerwaard	Gelderland	Nederland	0		aalst in bommelerweert	aalst in bommeler	aalst in bommelerweerd	aalst in den bommelerwaart	aalst-in den bommelerwaart
Aalst, Noord-Brabant; Waalre; Valkenswaard ~ Waarde	Noord-Brabant	Nederland	0		waalre valkenswaard en aalst	waalreweerde en aalst	verkensweerde waalre en aalst	valkenswaard waalre en aalst	waalre weerde aalst	waalre weerde en aalst	waalre verkenswaarde en aalst	waalre valkensweert en aalst	waalderen weert en aalst
Aalst, Noord-Brabant; Waalre	Noord-Brabant	Nederland	0		waalre en aalst	aalst en wake	aalst waalre
Aalst, Noord-Brabant; Valkenswaard ~ Waarde	Noord-Brabant	Nederland	0		valkenswaard en aalst
Aalst, Noord-Brabant; Kempenland	Noord-Brabant	Nederland	0		aalst quartiere van kempeland	aalst quartier van kempeland
Graafschap Lippe	Europa	Duitsland	0		graafschap lippe	t' graaffschap lippe	graaff schap van der lippe	graafschap van lippe	graaffschaps lippe	graaffschap van der lippe	quartieren van lippe
Stedesdorf	Europa	Duitsland	2829218	[53.63, 7.66]	stedesdorp	stede dorff	stedesdorff	stedes ddorff	stedes doop	stedensdorp
Wittmund	Europa	Duitsland	6558485	[53.59, 7.76]	witmundt	witmunt	witmondt	witmundtl	witmundtle	witmont	witmunde	witmundmyn	sitmondt	wittmont	wittmundt	wittmondt	witmuldt
Palts Nieuwburg ~ Palts-Neuburg	Europa	Duitsland	0		phalts nieuwburg	palts en nieuwburg	palts nieuburchs	palts nieuburg	paltz neuburch	paltzgrave neuburch	phalts nieuburch	paltz nieuburch	phaltz nieuburch	paltz nyeuburg	vorstendommen nieuburg	furs tendom nieuburg	phaltz nieuburg	paltz en nieuburg	paltze nieuburg	hertogdom nieuburg	paltz nienburg	pfaltz nyeuburch	paltz nyeuburch
Brandenburg; Palts Nieuwburg ~ Palts-Neuburg	Europa	Duitsland	0		brandenburg en nieuburg	brandenburg en nyenburg
Hückeswagen	Europa	Duitsland	2898098	[51.14, 7.34]	huykeswagen
Neustadt in Sachsen	Europa	Duitsland	2864089	[51.02, 14.21]	saxen-neustad	saxen tot neustad
De Braak / Plage du Braek; Duinkerke	Europa	Frankrijk	0		duynkerken binnen de braak	dujnkerken binnen de braak	braak voor duynkerken	duynkerk en binnen de braake
Graafschap Loon ~ Heerlijkheid Loon	Europa	België	0		graaffschape van loon	graafschap van loon	graaffschap van loon	graaffschap loon	heerlykheyt van loon	heerlykheyd loon
Eiland Anholt	Europa	Denemarken	2624694	[56.70, 11.56]	eiland anholt	vaarwater tusschen anholt	anont	anout	anaut	eyland arout
Rif van Anholt	Europa	Denemarken	2615489	[56.73, 11.75]	rif van anholt	ryf van anout	anoutschen riff	punt van het riff in plaatse van op het land van het eyland anout	anoutsche riff	anoutsche-riff	riff van anout	riff van het eyland anout
Antigua	Caraïben	Antigua en Barbuda	3576395	[17.07, -61.79]	antigoa	antigua
Lin / King's Lynn; Boston, VK; Hull / Kingston upon Hull	Europa	VK	2645456; 2655138; 2645425		lind boston hul	lin hul boston
Boston, VK; Hull / Kingston upon Hull	Europa	VK	2655138; 2645425		hul en boston
Tierra Firme	Zuid-Amerika		0		terre ferme	tierra ferma	terra firma
Salvaterra / Salvaterra de Magos	Europa	Portugal	2263596	[39.02, -8.79]	salvatierra	salvaterra
Wayamoekreek	Zuid-Amerika	Suriname	3384027	[5.33, -55.03]	wajamaa creecq	wasamoe creecq
Matapicakreek	Zuid-Amerika	Suriname	0		matapica creecq	metapica creecq
Bedolven Hoer-Helena-kreek	Zuid-Amerika	Suriname	0		bedolven hoer helena creecq
Motkreek	Zuid-Amerika	Suriname	0		motkreek
Plantage Misgunst	Zuid-Amerika	Suriname	0		plantagie genaamt de misgunst
Plantage Boksweide	Zuid-Amerika	Suriname	0		plantagien bokswyde
Plantage Zorg-en-Hoop	Zuid-Amerika	Suriname	0		zorg en hoop
Plantage Carelsburg	Zuid-Amerika	Suriname	0		plantagien carelsburg	plantatagien carelsburg
